year,race,round,driver,team,finish_position,quali_time_s,grid_position,driver_points,constructor_points,start_tyre,circuit_type,air_temp_c,rainfall_mm,track_temp_c,pole_gap_s,driver_form_last3,team_form_last3,driver_track_hist,driver_championship_rank,constructor_championship_rank,driver_avg_finish_last5,team_avg_finish_last5
2022,British,9,VER,Red Bull Racing,7,99.129,2,150.0,0.0,0,0,19.0,0.9,34.0,0.0,1.667,8.0,9.25,1.0,17.0,1.4,5.4
2022,British,9,MSC,Haas F1 Team,8,102.708,19,0.0,15.0,1,0,19.0,0.9,34.0,3.579,17.333,18.333,9.25,19.0,11.0,16.8,18.4
2022,British,9,VET,Aston Martin,9,102.666,18,13.0,15.0,0,0,19.0,0.9,34.0,3.537,11.0,12.0,9.25,14.0,11.0,11.6,12.2
2022,British,9,MAG,Haas F1 Team,10,102.159,17,15.0,15.0,0,0,19.0,0.9,34.0,3.03,18.0,18.333,9.25,12.0,11.0,15.8,16.6
2022,British,9,STR,Aston Martin,11,103.43,20,2.0,15.0,1,0,19.0,0.9,34.0,4.301,13.0,12.0,9.25,17.0,11.0,11.8,11.0
2022,British,9,LAT,Williams,12,101.998,10,0.0,3.0,0,0,19.0,0.9,34.0,2.869,15.667,14.667,9.25,19.0,15.0,15.4,16.0
2022,British,9,RIC,McLaren,13,101.933,14,15.0,65.0,1,0,19.0,0.9,34.0,2.804,12.0,13.0,9.25,12.0,5.0,13.4,10.2
2022,British,9,TSU,AlphaTauri,14,101.893,13,11.0,27.0,1,0,19.0,0.9,34.0,2.764,15.0,14.333,9.25,15.0,9.0,12.8,14.6
2022,British,9,OCO,Alpine,15,101.73,15,31.0,0.0,1,0,19.0,0.9,34.0,2.601,8.333,9.0,9.25,9.0,17.0,9.2,7.8
2022,British,9,GAS,AlphaTauri,16,101.68,11,16.0,27.0,1,0,19.0,0.9,34.0,2.551,12.667,14.333,9.25,10.0,9.0,13.6,14.8
2022,British,9,BOT,Alfa Romeo,17,101.396,12,40.0,41.0,1,0,19.0,0.9,34.0,2.267,7.333,10.333,9.25,8.0,7.0,6.8,11.8
2022,British,9,RUS,Mercedes,18,100.028,8,99.0,161.0,2,0,19.0,0.9,34.0,0.899,4.0,5.0,9.25,4.0,3.0,4.2,4.6
2022,British,9,ZHO,Alfa Romeo,19,100.791,9,1.0,41.0,1,0,19.0,0.9,34.0,1.662,14.333,10.333,9.25,18.0,7.0,15.6,11.4
2022,British,9,ALB,Williams,20,102.078,16,3.0,3.0,0,0,19.0,0.9,34.0,2.949,16.333,14.667,9.25,16.0,15.0,13.6,14.8
2022,Austria,10,LEC,Ferrari,1,65.013,2,126.0,228.0,1,0,20.4,3.9,25.4,0.029,4.333,3.333,9.25,3.0,1.0,7.0,3.2
2022,Austria,10,VER,Red Bull Racing,2,64.984,1,175.0,0.0,1,0,20.4,3.9,25.4,0.0,3.667,9.667,9.25,1.0,17.0,2.6,6.6
2022,Austria,10,HAM,Mercedes,3,65.475,8,77.0,188.0,1,0,20.4,3.9,25.4,0.491,4.667,8.333,9.25,6.0,3.0,5.0,7.2
2022,Austria,10,RUS,Mercedes,4,65.431,4,111.0,188.0,1,0,20.4,3.9,25.4,0.447,9.0,8.333,9.25,4.0,3.0,7.0,6.2
2022,Austria,10,OCO,Alpine,5,65.726,6,39.0,0.0,1,0,20.4,3.9,25.4,0.742,11.0,8.667,9.25,9.0,17.0,10.8,9.4
2022,Austria,10,MSC,Haas F1 Team,6,66.011,9,0.0,15.0,1,0,20.4,3.9,25.4,1.027,15.333,12.333,9.25,19.0,13.0,15.0,14.8
2022,Austria,10,NOR,McLaren,7,66.33,10,50.0,65.0,1,0,20.4,3.9,25.4,1.346,9.0,11.333,9.25,7.0,5.0,10.8,11.6
2022,Austria,10,MAG,Haas F1 Team,8,65.879,7,15.0,15.0,1,0,20.4,3.9,25.4,0.895,15.667,12.333,9.25,12.0,13.0,16.0,12.0
2022,Austria,10,RIC,McLaren,9,66.613,11,15.0,65.0,1,0,20.4,3.9,25.4,1.629,12.333,11.333,9.25,12.0,5.0,12.4,10.4
2022,Austria,10,ALO,Alpine,10,66.016,19,18.0,0.0,2,0,20.4,3.9,25.4,1.032,7.0,8.667,9.25,10.0,17.0,8.2,8.0
2022,Austria,10,BOT,Alfa Romeo,11,66.319,0,46.0,51.0,1,0,20.4,3.9,25.4,1.335,11.0,14.333,9.25,8.0,7.0,9.2,13.4
2022,Austria,10,ALB,Williams,12,66.23,15,3.0,3.0,1,0,20.4,3.9,25.4,1.246,17.0,16.0,9.25,17.0,15.0,15.6,15.8
2022,Austria,10,STR,Aston Martin,13,66.847,12,3.0,16.0,1,0,20.4,3.9,25.4,1.863,11.667,10.0,9.25,17.0,11.0,12.0,11.2
2022,Austria,10,ZHO,Alfa Romeo,14,66.901,13,5.0,51.0,2,0,20.4,3.9,25.4,1.917,14.333,14.333,9.25,16.0,7.0,16.4,12.4
2022,Austria,10,GAS,AlphaTauri,15,66.16,14,16.0,27.0,1,0,20.4,3.9,25.4,1.176,13.667,16.0,9.25,11.0,9.0,14.4,15.8
2022,Austria,10,TSU,AlphaTauri,16,66.463,16,11.0,27.0,2,0,20.4,3.9,25.4,1.479,16.333,16.0,9.25,15.0,9.0,14.2,15.4
2022,Austria,10,VET,Aston Martin,17,67.083,18,13.0,16.0,2,0,20.4,3.9,25.4,2.099,10.333,10.0,9.25,14.0,11.0,11.8,11.0
2022,Austria,10,SAI,Ferrari,18,65.066,3,102.0,228.0,1,0,20.4,3.9,25.4,0.082,1.667,3.333,9.25,5.0,1.0,2.4,2.6
2022,Austria,10,LAT,Williams,19,67.003,17,0.0,3.0,1,0,20.4,3.9,25.4,2.019,14.333,16.0,9.25,19.0,15.0,14.6,14.6
2022,Austria,10,PER,Red Bull Racing,20,65.404,5,129.0,0.0,1,0,20.4,3.9,25.4,0.42,7.667,9.667,9.25,2.0,17.0,5.8,6.4
2022,French,11,VER,Red Bull Racing,1,91.176,2,181.0,0.0,1,0,33.2,0.0,48.2,0.304,3.333,8.0,9.25,1.0,17.0,2.8,10.2
2022,French,11,HAM,Mercedes,2,91.765,4,93.0,204.0,1,0,33.2,0.0,48.2,0.893,3.0,8.333,9.25,6.0,3.0,4.4,6.4
2022,French,11,RUS,Mercedes,3,92.131,6,111.0,204.0,1,0,33.2,0.0,48.2,1.259,8.667,8.333,9.25,5.0,3.0,6.8,6.0
2022,French,11,PER,Red Bull Racing,4,91.335,3,147.0,0.0,1,0,33.2,0.0,48.2,0.463,14.0,8.0,9.25,2.0,17.0,9.0,6.4
2022,French,11,SAI,Ferrari,5,91.081,19,127.0,265.0,2,0,33.2,0.0,48.2,0.209,7.0,7.667,9.25,4.0,1.0,5.4,5.8
2022,French,11,ALO,Alpine,6,92.552,7,28.0,0.0,1,0,33.2,0.0,48.2,1.68,8.0,10.0,9.25,10.0,17.0,8.0,8.8
2022,French,11,NOR,McLaren,7,92.032,5,58.0,73.0,1,0,33.2,0.0,48.2,1.16,9.333,9.667,9.25,7.0,5.0,8.4,10.0
2022,French,11,OCO,Alpine,8,93.048,10,39.0,0.0,1,0,33.2,0.0,48.2,2.176,8.667,10.0,9.25,9.0,17.0,9.0,8.2
2022,French,11,RIC,McLaren,9,92.922,9,15.0,73.0,1,0,33.2,0.0,48.2,2.05,11.0,9.667,9.25,13.0,5.0,11.6,8.4
2022,French,11,STR,Aston Martin,10,93.439,15,3.0,18.0,1,0,33.2,0.0,48.2,2.567,11.333,13.667,9.25,18.0,13.0,12.6,12.4
2022,French,11,VET,Aston Martin,11,93.276,12,15.0,18.0,1,0,33.2,0.0,48.2,2.404,12.667,13.667,9.25,13.0,13.0,11.8,12.0
2022,French,11,GAS,AlphaTauri,12,93.439,14,16.0,27.0,2,0,33.2,0.0,48.2,2.567,15.0,15.0,9.25,11.0,9.0,13.8,15.8
2022,French,11,ALB,Williams,13,93.307,13,3.0,3.0,1,0,33.2,0.0,48.2,2.435,15.0,17.0,9.25,18.0,15.0,16.2,15.8
2022,French,11,BOT,Alfa Romeo,14,93.034,11,46.0,51.0,2,0,33.2,0.0,48.2,2.162,11.667,14.0,9.25,8.0,7.0,10.0,13.8
2022,French,11,MSC,Haas F1 Team,15,93.701,17,4.0,20.0,1,0,33.2,0.0,48.2,2.829,11.0,7.333,9.25,17.0,11.0,13.2,10.2
2022,French,11,ZHO,Alfa Romeo,16,93.674,16,5.0,51.0,1,0,33.2,0.0,48.2,2.802,13.667,14.0,9.25,16.0,7.0,15.2,15.0
2022,French,11,LAT,Williams,17,93.794,18,0.0,3.0,1,0,33.2,0.0,48.2,2.922,15.667,17.0,9.25,20.0,15.0,15.6,15.2
2022,French,11,MAG,Haas F1 Team,18,92.649,20,16.0,20.0,1,0,33.2,0.0,48.2,1.777,11.667,7.333,9.25,11.0,11.0,14.4,9.4
2022,French,11,LEC,Ferrari,19,90.872,1,138.0,265.0,1,0,33.2,0.0,48.2,0.0,3.333,7.667,9.25,3.0,1.0,6.8,5.8
2022,French,11,TSU,AlphaTauri,20,92.78,8,11.0,27.0,1,0,33.2,0.0,48.2,1.908,16.0,15.0,9.25,15.0,9.0,15.0,14.6
2022,Hungary,12,VER,Red Bull Racing,1,77.703,10,208.0,0.0,0,0,21.0,7.9,26.0,0.326,3.333,8.333,9.25,1.0,17.0,2.8,6.8
2022,Hungary,12,HAM,Mercedes,2,78.035,7,109.0,237.0,1,0,21.0,7.9,26.0,0.658,2.667,2.667,9.25,6.0,3.0,3.8,6.0
2022,Hungary,12,RUS,Mercedes,3,77.377,1,128.0,237.0,0,0,21.0,7.9,26.0,0.0,8.333,2.667,9.25,5.0,3.0,6.8,2.8
2022,Hungary,12,SAI,Ferrari,4,77.421,2,133.0,303.0,1,0,21.0,7.9,26.0,0.044,8.0,14.0,9.25,4.0,1.0,5.6,9.4
2022,Hungary,12,PER,Red Bull Racing,5,78.516,11,151.0,0.0,0,0,21.0,7.9,26.0,1.139,8.667,8.333,9.25,3.0,17.0,9.4,5.6
2022,Hungary,12,LEC,Ferrari,6,77.567,3,170.0,303.0,1,0,21.0,7.9,26.0,0.19,8.0,14.0,9.25,2.0,1.0,6.6,9.4
2022,Hungary,12,NOR,McLaren,7,77.769,4,64.0,81.0,0,0,21.0,7.9,26.0,0.392,6.667,8.333,9.25,7.0,5.0,8.2,9.0
2022,Hungary,12,ALO,Alpine,8,77.904,6,29.0,0.0,1,0,21.0,7.9,26.0,0.527,7.0,8.0,9.25,10.0,17.0,7.4,8.8
2022,Hungary,12,OCO,Alpine,9,78.018,5,52.0,0.0,1,0,21.0,7.9,26.0,0.641,9.333,8.0,9.25,8.0,17.0,9.2,7.4
2022,Hungary,12,VET,Aston Martin,10,79.273,18,15.0,18.0,0,0,21.0,7.9,26.0,1.896,12.333,12.667,9.25,14.0,13.0,11.8,12.4
2022,Hungary,12,STR,Aston Martin,11,79.137,14,3.0,18.0,0,0,21.0,7.9,26.0,1.76,11.333,12.667,9.25,18.0,13.0,11.6,12.2
2022,Hungary,12,GAS,AlphaTauri,12,79.527,0,16.0,27.0,0,0,21.0,7.9,26.0,2.15,14.333,16.0,9.25,13.0,11.0,13.6,15.8
2022,Hungary,12,ZHO,Alfa Romeo,13,78.573,12,5.0,51.0,1,0,21.0,7.9,26.0,1.196,16.333,14.667,9.25,17.0,7.0,14.6,14.8
2022,Hungary,12,MSC,Haas F1 Team,14,79.164,15,12.0,34.0,1,0,21.0,7.9,26.0,1.787,9.667,13.0,9.25,15.0,9.0,13.4,11.4
2022,Hungary,12,RIC,McLaren,15,78.198,9,17.0,81.0,0,0,21.0,7.9,26.0,0.821,10.333,8.333,9.25,12.0,5.0,11.0,7.8
2022,Hungary,12,MAG,Haas F1 Team,16,78.825,13,22.0,34.0,1,0,21.0,7.9,26.0,1.448,12.0,13.0,9.25,11.0,9.0,14.6,12.2
2022,Hungary,12,ALB,Williams,17,79.256,17,3.0,3.0,0,0,21.0,7.9,26.0,1.879,15.0,16.333,9.25,18.0,15.0,15.2,16.2
2022,Hungary,12,LAT,Williams,18,79.57,19,0.0,3.0,1,0,21.0,7.9,26.0,2.193,16.0,16.333,9.25,20.0,15.0,15.8,15.6
2022,Hungary,12,TSU,AlphaTauri,19,79.24,16,11.0,27.0,0,0,21.0,7.9,26.0,1.863,16.667,16.0,9.25,16.0,11.0,17.0,15.0
2022,Hungary,12,BOT,Alfa Romeo,20,78.157,8,46.0,51.0,1,0,21.0,7.9,26.0,0.78,14.0,14.667,9.25,9.0,7.0,11.6,13.6
2022,Belgium,13,VER,Red Bull Racing,1,103.665,14,233.0,0.0,0,2,20.8,0.2,35.8,0.0,1.333,3.333,9.25,1.0,17.0,2.4,6.2
2022,Belgium,13,PER,Red Bull Racing,2,104.462,2,163.0,0.0,1,2,20.8,0.2,35.8,0.797,9.667,3.333,9.25,3.0,17.0,10.2,2.4
2022,Belgium,13,SAI,Ferrari,3,104.297,1,144.0,314.0,0,2,20.8,0.2,35.8,0.632,9.0,5.0,9.25,4.0,1.0,6.0,10.4
2022,Belgium,13,RUS,Mercedes,4,105.461,5,143.0,270.0,1,2,20.8,0.2,35.8,1.796,3.333,2.667,9.25,5.0,3.0,6.4,2.8
2022,Belgium,13,ALO,Alpine,5,105.368,3,37.0,0.0,1,2,20.8,0.2,35.8,1.703,8.0,8.333,9.25,10.0,17.0,7.6,8.2
2022,Belgium,13,LEC,Ferrari,6,104.551,15,170.0,314.0,0,2,20.8,0.2,35.8,0.886,8.667,5.0,9.25,2.0,1.0,7.0,7.4
2022,Belgium,13,OCO,Alpine,7,105.18,16,56.0,0.0,1,2,20.8,0.2,35.8,1.515,7.333,8.333,9.25,8.0,17.0,8.6,7.2
2022,Belgium,13,VET,Aston Martin,8,106.344,10,15.0,19.0,1,2,20.8,0.2,35.8,2.679,12.667,10.333,9.25,14.0,13.0,11.8,11.8
2022,Belgium,13,GAS,AlphaTauri,9,105.827,0,16.0,27.0,1,2,20.8,0.2,35.8,2.162,13.0,14.333,9.25,13.0,11.0,13.8,15.8
2022,Belgium,13,ALB,Williams,10,105.672,6,3.0,3.0,1,2,20.8,0.2,35.8,2.007,14.0,17.333,9.25,19.0,15.0,15.0,16.8
2022,Belgium,13,STR,Aston Martin,11,106.256,9,4.0,19.0,1,2,20.8,0.2,35.8,2.591,11.333,10.333,9.25,18.0,13.0,11.0,10.0
2022,Belgium,13,NOR,McLaren,12,105.603,17,70.0,89.0,1,2,20.8,0.2,35.8,1.938,7.0,10.333,9.25,7.0,5.0,8.4,9.4
2022,Belgium,13,TSU,AlphaTauri,13,106.692,0,11.0,27.0,2,2,20.8,0.2,35.8,3.027,18.333,14.333,9.25,16.0,11.0,17.4,14.4
2022,Belgium,13,ZHO,Alfa Romeo,14,106.085,18,5.0,51.0,1,2,20.8,0.2,35.8,2.42,14.333,16.333,9.25,17.0,7.0,14.0,15.4
2022,Belgium,13,RIC,McLaren,15,105.767,7,19.0,89.0,1,2,20.8,0.2,35.8,2.102,11.0,10.333,9.25,12.0,5.0,11.4,10.0
2022,Belgium,13,MAG,Haas F1 Team,16,106.557,12,22.0,34.0,1,2,20.8,0.2,35.8,2.892,14.0,15.0,9.25,11.0,9.0,13.8,14.2
2022,Belgium,13,MSC,Haas F1 Team,17,106.342,19,12.0,34.0,1,2,20.8,0.2,35.8,2.677,11.667,15.0,9.25,15.0,9.0,12.4,15.8
2022,Belgium,13,LAT,Williams,18,106.401,11,0.0,3.0,1,2,20.8,0.2,35.8,2.736,18.0,17.333,9.25,20.0,15.0,16.4,15.0
2022,Belgium,13,BOT,Alfa Romeo,19,107.866,13,46.0,51.0,0,2,20.8,0.2,35.8,4.201,15.0,16.333,9.25,9.0,7.0,13.8,15.4
2022,Belgium,13,HAM,Mercedes,20,105.42,4,127.0,270.0,1,2,20.8,0.2,35.8,1.755,2.333,2.667,9.25,6.0,3.0,2.6,2.8
2022,Netherlands,14,VER,Red Bull Racing,1,70.342,1,258.0,0.0,0,0,23.9,1.8,28.9,0.0,1.0,2.667,9.25,1.0,17.0,2.4,2.6
2022,Netherlands,14,RUS,Mercedes,2,70.824,6,158.0,304.0,1,0,23.9,1.8,28.9,0.482,3.333,8.667,9.25,4.0,3.0,6.4,6.4
2022,Netherlands,14,LEC,Ferrari,3,70.363,2,178.0,334.0,0,0,23.9,1.8,28.9,0.021,10.333,5.0,9.25,2.0,1.0,7.2,7.6
2022,Netherlands,14,HAM,Mercedes,4,70.648,4,146.0,304.0,1,0,23.9,1.8,28.9,0.306,8.0,8.667,9.25,6.0,3.0,6.0,6.2
2022,Netherlands,14,PER,Red Bull Racing,5,71.077,5,173.0,0.0,0,0,23.9,1.8,28.9,0.735,3.667,2.667,9.25,3.0,17.0,6.6,2.0
2022,Netherlands,14,ALO,Alpine,6,71.613,13,41.0,0.0,0,0,23.9,1.8,28.9,1.271,6.333,6.667,9.25,10.0,17.0,6.8,7.4
2022,Netherlands,14,NOR,McLaren,7,71.116,7,76.0,95.0,1,0,23.9,1.8,28.9,0.774,8.667,14.0,9.25,7.0,5.0,7.8,11.6
2022,Netherlands,14,SAI,Ferrari,8,70.434,3,156.0,334.0,0,0,23.9,1.8,28.9,0.092,4.0,5.0,9.25,5.0,1.0,6.2,4.4
2022,Netherlands,14,OCO,Alpine,9,71.605,12,58.0,0.0,0,0,23.9,1.8,28.9,1.263,8.0,6.667,9.25,8.0,17.0,8.8,7.0
2022,Netherlands,14,STR,Aston Martin,10,71.416,10,4.0,20.0,0,0,23.9,1.8,28.9,1.074,10.667,9.667,9.25,18.0,13.0,11.2,10.2
2022,Netherlands,14,GAS,AlphaTauri,11,71.512,11,16.0,27.0,0,0,23.9,1.8,28.9,1.17,11.0,11.333,9.25,13.0,11.0,12.8,14.6
2022,Netherlands,14,ALB,Williams,12,71.695,15,3.0,3.0,1,0,23.9,1.8,28.9,1.353,13.333,15.333,9.25,19.0,15.0,14.4,16.0
2022,Netherlands,14,MSC,Haas F1 Team,13,71.42,8,12.0,34.0,1,0,23.9,1.8,28.9,1.078,15.333,15.667,9.25,15.0,9.0,12.0,16.2
2022,Netherlands,14,VET,Aston Martin,14,72.391,19,16.0,20.0,0,0,23.9,1.8,28.9,2.049,9.667,9.667,9.25,13.0,13.0,11.0,10.0
2022,Netherlands,14,MAG,Haas F1 Team,15,72.319,18,22.0,34.0,1,0,23.9,1.8,28.9,1.977,16.667,15.667,9.25,11.0,9.0,13.6,15.2
2022,Netherlands,14,ZHO,Alfa Romeo,16,71.704,14,5.0,51.0,0,0,23.9,1.8,28.9,1.362,14.333,15.333,9.25,17.0,7.0,15.2,16.4
2022,Netherlands,14,RIC,McLaren,17,72.081,17,19.0,95.0,0,0,23.9,1.8,28.9,1.739,13.0,14.0,9.25,12.0,5.0,12.2,11.2
2022,Netherlands,14,LAT,Williams,18,73.353,20,0.0,3.0,0,0,23.9,1.8,28.9,3.011,17.667,15.333,9.25,20.0,15.0,16.8,15.0
2022,Netherlands,14,BOT,Alfa Romeo,19,71.961,16,46.0,51.0,0,0,23.9,1.8,28.9,1.619,17.667,15.333,9.25,9.0,7.0,16.2,16.4
2022,Netherlands,14,TSU,AlphaTauri,20,71.427,9,11.0,27.0,0,0,23.9,1.8,28.9,1.085,17.333,11.333,9.25,16.0,11.0,16.4,12.8
2022,Italian,15,VER,Red Bull Racing,1,80.306,7,284.0,0.0,0,0,25.8,0.0,40.8,0.145,1.0,2.667,9.25,1.0,17.0,1.2,2.8
2022,Italian,15,LEC,Ferrari,2,80.161,1,186.0,357.0,0,0,25.8,0.0,40.8,0.0,5.0,5.667,9.25,3.0,1.0,7.0,5.2
2022,Italian,15,RUS,Mercedes,3,81.542,2,170.0,316.0,0,0,25.8,0.0,40.8,1.381,3.0,3.333,9.25,5.0,3.0,3.2,6.6
2022,Italian,15,SAI,Ferrari,4,80.429,18,171.0,357.0,1,0,25.8,0.0,40.8,0.268,5.0,5.667,9.25,4.0,1.0,7.6,4.4
2022,Italian,15,HAM,Mercedes,5,81.524,19,146.0,316.0,1,0,25.8,0.0,40.8,1.363,8.667,3.333,9.25,6.0,3.0,6.2,6.6
2022,Italian,15,PER,Red Bull Racing,6,81.206,13,191.0,0.0,1,0,25.8,0.0,40.8,1.045,4.0,2.667,9.25,2.0,17.0,7.2,2.0
2022,Italian,15,NOR,McLaren,7,81.584,3,76.0,95.0,1,0,25.8,0.0,40.8,1.423,8.667,13.0,9.25,7.0,5.0,8.0,13.2
2022,Italian,15,GAS,AlphaTauri,8,82.01,5,18.0,29.0,1,0,25.8,0.0,40.8,1.849,10.667,14.667,9.25,14.0,11.0,11.8,14.4
2022,Italian,15,DEV,Williams,9,82.471,8,0.0,4.0,0,0,25.8,0.0,40.8,2.31,11.0,16.0,9.25,19.0,15.0,8.0,15.2
2022,Italian,15,ZHO,Alfa Romeo,10,82.003,9,5.0,51.0,1,0,25.8,0.0,40.8,1.842,14.333,18.0,9.25,17.0,7.0,14.6,17.6
2022,Italian,15,OCO,Alpine,11,82.13,14,64.0,0.0,0,0,25.8,0.0,40.8,1.969,8.333,6.667,9.25,8.0,17.0,7.6,7.2
2022,Italian,15,MSC,Haas F1 Team,12,83.005,17,12.0,34.0,1,0,25.8,0.0,40.8,2.844,14.667,14.667,9.25,15.0,9.0,13.0,15.4
2022,Italian,15,BOT,Alfa Romeo,13,82.235,15,46.0,51.0,1,0,25.8,0.0,40.8,2.074,19.333,18.0,9.25,10.0,7.0,16.6,15.6
2022,Italian,15,TSU,AlphaTauri,14,82.02,20,11.0,29.0,1,0,25.8,0.0,40.8,1.859,17.333,14.667,9.25,16.0,11.0,17.6,12.2
2022,Italian,15,LAT,Williams,15,82.587,10,0.0,4.0,1,0,25.8,0.0,40.8,2.426,18.0,16.0,9.25,19.0,15.0,18.0,13.4
2022,Italian,15,MAG,Haas F1 Team,16,82.908,16,22.0,34.0,1,0,25.8,0.0,40.8,2.747,15.667,14.667,9.25,11.0,9.0,14.6,14.6
2022,Italian,15,RIC,McLaren,17,81.855,4,19.0,95.0,1,0,25.8,0.0,40.8,1.694,15.667,13.0,9.25,13.0,5.0,13.0,11.6
2022,Italian,15,STR,Aston Martin,18,82.748,12,4.0,24.0,1,0,25.8,0.0,40.8,2.587,10.667,10.667,9.25,18.0,13.0,11.0,10.8
2022,Italian,15,ALO,Alpine,19,81.829,6,51.0,0.0,1,0,25.8,0.0,40.8,1.668,6.333,6.667,9.25,9.0,17.0,7.0,7.6
2022,Italian,15,VET,Aston Martin,20,82.636,11,20.0,24.0,1,0,25.8,0.0,40.8,2.475,10.667,10.667,9.25,12.0,13.0,12.0,12.2
2022,Singapore,16,PER,Red Bull Racing,1,109.434,2,201.0,0.0,3,1,28.5,17.0,33.5,0.022,4.333,4.0,9.25,2.0,17.0,4.4,3.0
2022,Singapore,16,LEC,Ferrari,2,109.412,1,201.0,376.0,3,1,28.5,17.0,33.5,0.0,3.667,4.667,9.25,2.0,1.0,7.2,4.6
2022,Singapore,16,SAI,Ferrari,3,109.583,4,175.0,376.0,3,1,28.5,17.0,33.5,0.171,5.0,4.667,9.25,5.0,1.0,4.8,3.8
2022,Singapore,16,NOR,McLaren,4,110.584,6,82.0,101.0,3,1,28.5,17.0,33.5,1.172,8.667,13.667,9.25,7.0,5.0,8.0,12.6
2022,Singapore,16,RIC,McLaren,5,116.226,16,19.0,101.0,3,1,28.5,17.0,33.5,6.814,16.333,13.667,9.25,13.0,5.0,14.6,10.4
2022,Singapore,16,STR,Aston Martin,6,114.211,11,5.0,25.0,3,1,28.5,17.0,33.5,4.799,13.0,17.333,9.25,17.0,13.0,12.0,14.6
2022,Singapore,16,VER,Red Bull Racing,7,111.395,8,310.0,0.0,3,1,28.5,17.0,33.5,1.983,1.0,4.0,9.25,1.0,17.0,1.0,2.8
2022,Singapore,16,VET,Aston Martin,8,114.38,13,20.0,25.0,3,1,28.5,17.0,33.5,4.968,14.0,17.333,9.25,12.0,13.0,12.6,13.6
2022,Singapore,16,HAM,Mercedes,9,109.466,3,158.0,346.0,3,1,28.5,17.0,33.5,0.054,9.667,3.333,9.25,6.0,3.0,6.6,6.8
2022,Singapore,16,GAS,AlphaTauri,10,111.211,7,18.0,29.0,3,1,28.5,17.0,33.5,1.799,9.333,11.0,9.25,14.0,11.0,10.4,13.2
2022,Singapore,16,BOT,Alfa Romeo,11,116.083,15,46.0,51.0,3,1,28.5,17.0,33.5,6.671,17.0,14.0,9.25,10.0,7.0,17.0,15.4
2022,Singapore,16,MAG,Haas F1 Team,12,111.573,9,22.0,34.0,3,1,28.5,17.0,33.5,2.161,15.667,14.333,9.25,11.0,9.0,16.2,14.6
2022,Singapore,16,MSC,Haas F1 Team,13,114.37,12,12.0,34.0,3,1,28.5,17.0,33.5,4.958,14.0,14.333,9.25,15.0,9.0,14.2,13.6
2022,Singapore,16,RUS,Mercedes,14,114.012,0,188.0,346.0,3,1,28.5,17.0,33.5,4.6,3.0,3.333,9.25,4.0,3.0,3.0,4.6
2022,Singapore,16,TSU,AlphaTauri,15,111.983,10,11.0,29.0,3,1,28.5,17.0,33.5,2.571,15.667,11.0,9.25,16.0,11.0,17.2,12.6
2022,Singapore,16,OCO,Alpine,16,116.337,17,66.0,0.0,3,1,28.5,17.0,33.5,6.925,9.0,12.0,9.25,8.0,17.0,8.8,10.4
2022,Singapore,16,ALB,Williams,17,116.985,18,4.0,4.0,3,1,28.5,17.0,33.5,7.573,13.0,14.0,9.25,19.0,15.0,12.8,14.4
2022,Singapore,16,ALO,Alpine,18,109.966,5,59.0,0.0,3,1,28.5,17.0,33.5,0.554,10.0,12.0,9.25,9.0,17.0,8.8,12.2
2022,Singapore,16,LAT,Williams,19,117.532,19,0.0,4.0,3,1,28.5,17.0,33.5,8.12,17.0,14.0,9.25,20.0,15.0,17.2,14.2
2022,Singapore,16,ZHO,Alfa Romeo,20,115.375,14,5.0,51.0,3,1,28.5,17.0,33.5,5.963,13.333,14.0,9.25,17.0,7.0,13.8,13.8
2022,Japan,17,VER,Red Bull Racing,1,89.304,1,335.0,0.0,3,0,19.9,18.1,24.9,0.0,3.0,4.667,9.25,1.0,17.0,2.2,4.0
2022,Japan,17,PER,Red Bull Racing,2,89.709,4,210.0,0.0,3,0,19.9,18.1,24.9,0.405,4.0,4.667,9.25,3.0,17.0,3.8,3.2
2022,Japan,17,LEC,Ferrari,3,89.314,2,219.0,406.0,3,0,19.9,18.1,24.9,0.01,2.333,3.0,9.25,2.0,1.0,3.8,3.8
2022,Japan,17,OCO,Alpine,4,90.165,5,66.0,0.0,3,0,19.9,18.1,24.9,0.861,12.0,15.0,9.25,8.0,17.0,10.4,14.6
2022,Japan,17,HAM,Mercedes,5,90.261,6,168.0,371.0,3,0,19.9,18.1,24.9,0.957,6.0,8.667,9.25,6.0,3.0,8.0,7.0
2022,Japan,17,VET,Aston Martin,6,90.554,9,20.0,25.0,3,0,19.9,18.1,24.9,1.25,14.0,10.667,9.25,13.0,13.0,12.0,13.2
2022,Japan,17,ALO,Alpine,7,90.322,7,59.0,0.0,3,0,19.9,18.1,24.9,1.018,14.333,15.0,9.25,9.0,17.0,11.2,13.6
2022,Japan,17,RUS,Mercedes,8,90.389,8,203.0,371.0,3,0,19.9,18.1,24.9,1.085,6.333,8.667,9.25,4.0,3.0,5.2,7.2
2022,Japan,17,LAT,Williams,9,91.511,20,0.0,6.0,3,0,19.9,18.1,24.9,2.207,17.333,17.0,9.25,20.0,15.0,17.6,15.6
2022,Japan,17,NOR,McLaren,10,90.473,10,88.0,107.0,3,0,19.9,18.1,24.9,1.169,6.0,8.667,9.25,7.0,5.0,7.4,10.0
2022,Japan,17,RIC,McLaren,11,90.659,11,19.0,107.0,3,0,19.9,18.1,24.9,1.355,13.0,8.667,9.25,14.0,5.0,13.8,8.6
